"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11"
0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;0,186;0,435;0,34;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;-0,270984888;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,306027672;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;0,136482287;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,291847526;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,781808766;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,965696135;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,065343403;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;-0,65230314
1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;0,186;0,435;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171
1,308;1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;0,186;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406
1,466;1,308;1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722
1,838;1,466;1,308;1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088
2,358;1,838;1,466;1,308;1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;0,175791057;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,870002323;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;0,177192937;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,397684458;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;-0,236308312;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801
2,824;2,358;1,838;1,466;1,308;1,204;0,98;1,023;0,741;0,614;0,369;0,308;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;0,049565213;0,175791057;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,833005944;0,870002323;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;-0,537702746;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;0,222438037;0,177192937;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;-0,25172797;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,452094245;0,397684458;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;-0,355867384;-0,236308312;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946
3,219;2,824;2,358;1,838;1,466;1,308;1,204;0,98;1,023;0,741;0,614;0,369;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-0,024157219;0,049565213;0,175791057;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,771924141;0,833005944;0,870002323;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;-0,799518756;-0,537702746;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;0,252999065;0,222438037;0,177192937;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,274279521;0,452094245;0,397684458;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;-0,344776174;-0,355867384;-0,236308312;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814
3,643;3,219;2,824;2,358;1,838;1,466;1,308;1,204;0,98;1,023;0,741;0,614;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-0,125776925;-0,024157219;0,049565213;0,175791057;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,521113335;0,771924141;0,833005944;0,870002323;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;-0,887979463;-0,799518756;-0,537702746;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;0,050567268;0,252999065;0,222438037;0,177192937;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,404133127;0,274279521;0,452094245;0,397684458;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;-0,190293418;-0,344776174;-0,355867384;-0,236308312;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649
3,931;3,643;3,219;2,824;2,358;1,838;1,466;1,308;1,204;0,98;1,023;0,741;-1,798385166;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-0,132665264;-0,125776925;-0,024157219;0,049565213;0,175791057;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,327483553;0,521113335;0,771924141;0,833005944;0,870002323;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;-1,069965002;-0,887979463;-0,799518756;-0,537702746;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;0,04462839;0,050567268;0,252999065;0,222438037;0,177192937;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;-0,565980264;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,59660087;0,404133127;0,274279521;0,452094245;0,397684458;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;-0,177050457;-0,190293418;-0,344776174;-0,355867384;-0,236308312;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434
4,191;3,931;3,643;3,219;2,824;2,358;1,838;1,466;1,308;1,204;0,98;1,023;-1,912314233;-1,798385166;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;0,02081209;-0,132665264;-0,125776925;-0,024157219;0,049565213;0,175791057;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,259584215;0,327483553;0,521113335;0,771924141;0,833005944;0,870002323;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;-1,341356124;-1,069965002;-0,887979463;-0,799518756;-0,537702746;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;0,131280809;0,04462839;0,050567268;0,252999065;0,222438037;0,177192937;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,655674888;-0,565980264;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,79601371;0,59660087;0,404133127;0,274279521;0,452094245;0,397684458;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;-0,225375116;-0,177050457;-0,190293418;-0,344776174;-0,355867384;-0,236308312;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173
4,282;4,191;3,931;3,643;3,219;2,824;2,358;1,838;1,466;1,308;1,204;0,98;-1,921582103;-1,912314233;-1,798385166;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-0,052827088;0,02081209;-0,132665264;-0,125776925;-0,024157219;0,049565213;0,175791057;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,106597155;0,259584215;0,327483553;0,521113335;0,771924141;0,833005944;0,870002323;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;-1,163820851;-1,341356124;-1,069965002;-0,887979463;-0,799518756;-0,537702746;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;0,208387283;0,131280809;0,04462839;0,050567268;0,252999065;0,222438037;0,177192937;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,4695362;-0,655674888;-0,565980264;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,511817374;0,79601371;0,59660087;0,404133127;0,274279521;0,452094245;0,397684458;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;-0,448013434;-0,225375116;-0,177050457;-0,190293418;-0,344776174;-0,355867384;-0,236308312;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027
4,781;4,282;4,191;3,931;3,643;3,219;2,824;2,358;1,838;1,466;1,308;1,204;-1,546225121;-1,921582103;-1,912314233;-1,798385166;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-0,433563887;-0,052827088;0,02081209;-0,132665264;-0,125776925;-0,024157219;0,049565213;0,175791057;0,414245853;0,495121727;0,631642138;0,630731117;0,096020375;0,106597155;0,259584215;0,327483553;0,521113335;0,771924141;0,833005944;0,870002323;0,845199286;0,762078592;0,735195853;0,827225412;-1,077669102;-1,163820851;-1,341356124;-1,069965002;-0,887979463;-0,799518756;-0,537702746;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,779985569;0,146462907;0,208387283;0,131280809;0,04462839;0,050567268;0,252999065;0,222438037;0,177192937;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,235559628;-0,4695362;-0,655674888;-0,565980264;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,477880276;0,511817374;0,79601371;0,59660087;0,404133127;0,274279521;0,452094245;0,397684458;0,390801601;0,579501396;0,551969941;0,787737984;-0,763486856;-0,448013434;-0,225375116;-0,177050457;-0,190293418;-0,344776174;-0,355867384;-0,236308312;-0,124426239;-0,362970079;-0,332785409;-0,300264324
4,812;4,781;4,282;4,191;3,931;3,643;3,219;2,824;2,358;1,838;1,466;1,308;-1,095963884;-1,546225121;-1,921582103;-1,912314233;-1,798385166;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-1,668513393;-0,506337967;-0,433563887;-0,052827088;0,02081209;-0,132665264;-0,125776925;-0,024157219;0,049565213;0,175791057;0,414245853;0,495121727;0,631642138;-0,233248011;0,096020375;0,106597155;0,259584215;0,327483553;0,521113335;0,771924141;0,833005944;0,870002323;0,845199286;0,762078592;0,735195853;-1,053313885;-1,077669102;-1,163820851;-1,341356124;-1,069965002;-0,887979463;-0,799518756;-0,537702746;-0,464756434;-0,608910866;-0,686441228;-0,539591962;-0,122331056;0,146462907;0,208387283;0,131280809;0,04462839;0,050567268;0,252999065;0,222438037;0,177192937;0,23750074;0,153911512;0,041693656;-0,075417364;-0,235559628;-0,4695362;-0,655674888;-0,565980264;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,156834809;-0,014441345;0,448115392;0,477880276;0,511817374;0,79601371;0,59660087;0,404133127;0,274279521;0,452094245;0,397684458;0,390801601;0,579501396;0,551969941;-0,876643331;-0,763486856;-0,448013434;-0,225375116;-0,177050457;-0,190293418;-0,344776174;-0,355867384;-0,236308312;-0,124426239;-0,362970079;-0,332785409
4,994;4,812;4,781;4,282;4,191;3,931;3,643;3,219;2,824;2,358;1,838;1,466;-1,336179222;-1,095963884;-1,546225121;-1,921582103;-1,912314233;-1,798385166;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-1,731797061;-0,63805597;-0,506337967;-0,433563887;-0,052827088;0,02081209;-0,132665264;-0,125776925;-0,024157219;0,049565213;0,175791057;0,414245853;0,495121727;-0,025591205;-0,233248011;0,096020375;0,106597155;0,259584215;0,327483553;0,521113335;0,771924141;0,833005944;0,870002323;0,845199286;0,762078592;-1,141916021;-1,053313885;-1,077669102;-1,163820851;-1,341356124;-1,069965002;-0,887979463;-0,799518756;-0,537702746;-0,464756434;-0,608910866;-0,686441228;0,289755705;-0,122331056;0,146462907;0,208387283;0,131280809;0,04462839;0,050567268;0,252999065;0,222438037;0,177192937;0,23750074;0,153911512;0,01869041;-0,075417364;-0,235559628;-0,4695362;-0,655674888;-0,565980264;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,156834809;0,108669755;0,448115392;0,477880276;0,511817374;0,79601371;0,59660087;0,404133127;0,274279521;0,452094245;0,397684458;0,390801601;0,579501396;-0,731632705;-0,876643331;-0,763486856;-0,448013434;-0,225375116;-0,177050457;-0,190293418;-0,344776174;-0,355867384;-0,236308312;-0,124426239;-0,362970079
5,486;4,994;4,812;4,781;4,282;4,191;3,931;3,643;3,219;2,824;2,358;1,838;-0,885217906;-1,336179222;-1,095963884;-1,546225121;-1,921582103;-1,912314233;-1,798385166;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-2,085046297;-0,878097998;-0,63805597;-0,506337967;-0,433563887;-0,052827088;0,02081209;-0,132665264;-0,125776925;-0,024157219;0,049565213;0,175791057;0,414245853;-0,111091188;-0,025591205;-0,233248011;0,096020375;0,106597155;0,259584215;0,327483553;0,521113335;0,771924141;0,833005944;0,870002323;0,845199286;-1,399522015;-1,141916021;-1,053313885;-1,077669102;-1,163820851;-1,341356124;-1,069965002;-0,887979463;-0,799518756;-0,537702746;-0,464756434;-0,608910866;0,227624856;0,289755705;-0,122331056;0,146462907;0,208387283;0,131280809;0,04462839;0,050567268;0,252999065;0,222438037;0,177192937;0,23750074;-0,10079685;0,01869041;-0,075417364;-0,235559628;-0,4695362;-0,655674888;-0,565980264;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,215819914;-0,035162665;0,108669755;0,448115392;0,477880276;0,511817374;0,79601371;0,59660087;0,404133127;0,274279521;0,452094245;0,397684458;0,390801601;-0,634039814;-0,731632705;-0,876643331;-0,763486856;-0,448013434;-0,225375116;-0,177050457;-0,190293418;-0,344776174;-0,355867384;-0,236308312;-0,124426239
5,554;5,486;4,994;4,812;4,781;4,282;4,191;3,931;3,643;3,219;2,824;2,358;-0,609502522;-0,885217906;-1,336179222;-1,095963884;-1,546225121;-1,921582103;-1,912314233;-1,798385166;-2,037959498;-2,246667896;-2,185026443;-2,213461079;-0,719458293;-0,878097998;-0,63805597;-0,506337967;-0,433563887;-0,052827088;0,02081209;-0,132665264;-0,125776925;-0,024157219;0,049565213;0,175791057;-0,390053968;-0,111091188;-0,025591205;-0,233248011;0,096020375;0,106597155;0,259584215;0,327483553;0,521113335;0,771924141;0,833005944;0,870002323;-1,645650913;-1,399522015;-1,141916021;-1,053313885;-1,077669102;-1,163820851;-1,341356124;-1,069965002;-0,887979463;-0,799518756;-0,537702746;-0,464756434;0,255038163;0,227624856;0,289755705;-0,122331056;0,146462907;0,208387283;0,131280809;0,04462839;0,050567268;0,252999065;0,222438037;0,177192937;-0,058768784;-0,10079685;0,01869041;-0,075417364;-0,235559628;-0,4695362;-0,655674888;-0,565980264;-0,574471108;-0,530177138;-0,25172797;-0,265243883;-0,268281152;-0,035162665;0,108669755;0,448115392;0,477880276;0,511817374;0,79601371;0,59660087;0,404133127;0,274279521;0,452094245;0,397684458;-0,568484826;-0,634039814;-0,731632705;-0,876643331;-0,763486856;-0,448013434;-0,225375116;-0,177050457;-0,190293418;-0,344776174;-0,355867384;-0,236308312
